"rxnID"	"Occur_num"	"formula"	"EC"	"keggID"	"biocycID"	"annote_method"
"MNXR108896"	332	"1 `H(+)` + 1 `1-O-alkyl-sn-glycero-3-phosphocholine` + 1 `acetate` = 1 `H2O` + 1 `1-O-hexadecyl-2-acetyl-sn-glycero-3-phosphocholine`"	"3.1.1.47"	"kegg:R04452"	"3.1.1.47-RXN"	"MNX"
"MNXR108904"	331	"2 `H(+)` + 1 `5'-Phosphoribosylformylglycinamidine` + 1 `ADP` + 1 `L-glutamate` + 1 `phosphate` = 1 `H2O` + 1 `ATP` + 1 `L-glutamine` + 1 `N(2)-formyl-N(1)-(5-phospho-D-ribosyl)glycinamide(2-)`"	"6.3.5.3"	"kegg:R04463"	"FGAMSYN-RXN"	"MNX"
"MNXR103045"	299	"1 `4-amino-2-methyl-5-(diphosphonooxymethyl)pyrimidine` + 1 `ADP` = 1 `ATP` + 1 `4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine`"	"2.7.4.7"	"kegg:R04509"	"PYRIMSYN3-RXN"	"MNX"
"MNXR94951"	332	"1 `acetoacetyl-[acyl-carrier protein]` + 1 `NADPH` = 1 `NADP(+)` + 1 `(R)-3-Hydroxybutanoyl-[acyl-carrier protein]`"	"1.1.1.100;2.3.1.-;2.3.1.85;2.3.1.86"	"kegg:R04533"	"RXN-9514"	"MNX"
"MNXR94941"	332	"1 `3-Oxodecanoyl-[acp]` + 1 `NADPH` = 1 `NADP(+)` + 1 `(R)-3-Hydroxydecanoyl-[acyl-carrier protein]`"	"1.1.1.100;2.3.1.-;2.3.1.85;2.3.1.86"	"kegg:R04534"	"RXN-9528"	"MNX"
"MNXR94953"	332	"1 `(R)-3-Hydroxyoctanoyl-[acyl-carrier protein]` + 1 `NADP(+)` = 1 `3-Oxooctanoyl-[acp]` + 1 `NADPH`"	"1.1.1.100;2.3.1.-;2.3.1.85;2.3.1.86"	"kegg:R04536"	"RXN-9524"	"MNX"
"MNXR94888"	332	"1 `(R)-3-Hydroxyoctanoyl-[acyl-carrier protein]` = 1 `H2O` + 1 `(2E)-Octenoyl-[acp]`"	"2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.58;4.2.1.59;4.2.1.61"	"kegg:R04537"	"4.2.1.59-RXN"	"MNX"
"MNXR100811"	329	"1 `5-[(5-phospho-1-deoxy-D-ribulos-1-ylimino)methylamino]-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamide` + 1 `L-glutamine` = 1 `H(+)` + 1 `D-erythro-1-(imidazol-4-yl)glycerol 3-phosphate` + 1 `5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide` + 1 `L-glutamate`"	"2.4.2.-;4.1.3.-;4.3.2.M2"	"kegg:R04558"	"GLUTAMIDOTRANS-RXN"	"MNX"
"MNXR94944"	332	"1 `3-Oxotetradecanoyl-[acp]` + 1 `NADPH` = 1 `NADP(+)` + 1 `HMA`"	"1.1.1.100;2.3.1.-;2.3.1.85;2.3.1.86"	"kegg:R04566"	"RXN-9536"	"MNX"
"MNXR94879"	332	"1 `H(+)` + 1 `HMA` = 1 `H2O` + 1 `trans-Tetradec-2-enoyl-[acp]`"	"2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61"	"kegg:R04568"	"RXN-9537"	"MNX"
"MNXR103169"	330	"1 `1-(5-phospho-beta-D-ribosyl)-5-[(5-phospho-beta-D-ribosylamino)methylideneamino]imidazole-4-carboxamide` = 1 `5-[(5-phospho-1-deoxy-D-ribulos-1-ylimino)methylamino]-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamide`"	"5.3.1.16"	"kegg:R04640"	"PRIBFAICARPISOM-RXN"	"MNX"
"MNXR95883"	332	"1 `(2S)-2-acetolactate` + 1 `thiamine diphosphate` = 1 `2-(1-hydroxyethyl)thiamine diphosphate` + 1 `pyruvate`"	"2.2.1.6"	"kegg:R04672"	"RXN-14037"	"MNX"
"MNXR94862"	332	"1 `S-adenosyl-L-methionine` + 1 `3,4-dihydroxy-5-all-trans-hexaprenylbenzoate` = 1 `H(+)` + 1 `S-adenosyl-L-homocysteine` + 1 `3-methoxy-4-hydroxy-5-all-trans-hexaprenylbenzoate`"	"2.1.1.114"	"kegg:R04711"	"2.1.1.114-RXN"	"MNX"
"MNXR109081"	332	"1 `trans-Dodec-2-enoyl-[acp]` + 1 `NADPH` = 1 `NADP(+)` + 1 `Dodecanoyl-ACP`"	"1.3.1.10;1.3.1.104;1.3.1.39;2.3.1.85;2.3.1.86"	"kegg:R04725"	"RXN-9534"	"MNX"
"MNXR109082"	332	"1 `CO2` + 1 `3-Oxotetradecanoyl-[acp]` + 1 `holo-[acyl-carrier protein]` = 2 `H(+)` + 1 `carboxyacetyl-[acyl-carrier protein]` + 1 `Dodecanoyl-ACP`"	"2.3.1.-;2.3.1.179;2.3.1.180;2.3.1.41;2.3.1.85;2.3.1.86"	"kegg:R04726"	"RXN-9535"	"MNX"
"MNXR97892"	94	"1 `H2O` + 1 `(2E)-hexadecenoyl-CoA` = 1 `(3S)-hydroxyhexadecanoyl-CoA`"	"4.2.1.17;4.2.1.74"	"kegg:R04738"	"RXN-14272"	"MNX"
"MNXR97891"	94	"1 `H2O` + 1 `(2E)-tetradecenoyl-CoA` = 1 `(3S)-hydroxytetradecanoyl-CoA`"	"4.2.1.17;4.2.1.74"	"kegg:R04740"	"RXN-14273"	"MNX"
"MNXR95200"	322	"1 `CoA` + 1 `3-oxododecanoyl-CoA` = 1 `acetyl-CoA` + 1 `decanoyl-CoA`"	"2.3.1.16"	"kegg:R04742"	"RXN-14274"	"MNX"
"MNXR97889"	94	"1 `H2O` + 1 `(2E)-decenoyl-CoA` = 1 `(3S)-hydroxydecanoyl-CoA`"	"4.2.1.17;4.2.1.74"	"kegg:R04744"	"RXN-13616"	"MNX"
"MNXR109092"	322	"1 `CoA` + 1 `3-oxooctanoyl-CoA` = 1 `acetyl-CoA` + 1 `hexanoyl-CoA`"	"2.3.1.16"	"kegg:R04747"	"RXN-14277"	"MNX"
"MNXR97886"	94	"1 `H2O` + 1 `(2E)-hexenoyl-CoA` = 1 `(3S)-hydroxyhexanoyl-CoA`"	"4.2.1.17;4.2.1.74"	"kegg:R04749"	"RXN-12567"	"MNX"
"MNXR102513"	332	"1 `H(+)` + 1 `ADP` + 1 `beta-D-fructofuranose 1,6-bisphosphate` = 1 `ATP` + 1 `beta-D-fructose 6-phosphate`"	"2.7.1.11"	"kegg:R04779"	"6PFRUCTPHOS-RXN"	"MNX"
"MNXR96239"	324	"1 `H2O` + 1 `beta-D-fructofuranose 1,6-bisphosphate` = 1 `beta-D-fructose 6-phosphate` + 1 `phosphate`"	"3.1.3.11"	"kegg:R04780"	"F16BDEPHOS-RXN"	"MNX"
"MNXR94833"	332	"1 `H(+)` + 1 `NADH` + 1 `3,4-dihydroxymandelaldehyde` = 1 `3,4-dihydroxyphenylethyleneglycol` + 1 `NAD(+)`"	"1.1.1.1"	"kegg:R04880"	"RXN-10911"	"MNX"
"MNXR109188"	331	"1 `3,4-dihydroxymandelaldehyde` + 1 `H2O` + 1 `NAD(+)` = 2 `H(+)` + 1 `NADH` + 1 `3,4-dihydroxymandelic acid`"	"1.2.1.3;1.2.1.5"	"kegg:R04882"	"RXN-10912"	"MNX"
"MNXR109196"	331	"1 `3-Methoxy-4-hydroxyphenylglycolaldehyde` + 1 `H2O` + 1 `NAD(+)` = 2 `H(+)` + 1 `NADH` + 1 `vanillylmandelic acid`"	"1.2.1.3;1.2.1.5"	"kegg:R04891"	"RXN-10917"	"MNX"
"MNXR109205"	332	"1 `(5-hydroxyindol-3-yl)acetaldehyde` + 1 `H2O` + 1 `NAD(+)` = 2 `H(+)` + 1 `NADH` + 1 `(5-hydroxyindol-3-yl)acetate`"	"1.2.1.3"	"kegg:R04903"	"RXN-10780"	"MNX"
"MNXR109227"	326	"1 `diphosphate` + 1 `adenylyl selenate` = 1 `H(+)` + 1 `selenate` + 1 `ATP`"	"2.7.7.4"	"kegg:R04929"	"RXN-12720"	"MNX"
"MNXR104316"	330	"1 `NH4(+)` + 1 `pyruvate` + 1 `L-selenohomocysteine` = 1 `L-selenocystathionine` + 1 `H2O`"	"4.4.1.8"	"kegg:R04941"	"RXN-12729"	"MNX"
"MNXR109245"	332	"1 `CO2` + 1 `3-Oxohexanoyl-[acp]` + 1 `holo-[acyl-carrier protein]` = 1 `H(+)` + 1 `carboxyacetyl-[acyl-carrier protein]` + 1 `Butyryl-[acp]`"	"2.3.1.-;2.3.1.179;2.3.1.180;2.3.1.41;2.3.1.85;2.3.1.86"	"kegg:R04952"	"RXN-9516"	"MNX"
"MNXR109247"	332	"1 `H(+)` + 1 `trans-Hex-2-enoyl-[acp]` + 1 `NADPH` = 1 `Hexanoyl-[acp]` + 1 `NADP(+)`"	"1.3.1.10;1.3.1.104;1.3.1.39;2.3.1.85;2.3.1.86"	"kegg:R04956"	"RXN-9521"	"MNX"
"MNXR109248"	332	"1 `CO2` + 1 `3-Oxooctanoyl-[acp]` + 1 `holo-[acyl-carrier protein]` = 1 `H(+)` + 1 `carboxyacetyl-[acyl-carrier protein]` + 1 `Hexanoyl-[acp]`"	"2.3.1.-;2.3.1.179;2.3.1.180;2.3.1.41;2.3.1.85;2.3.1.86"	"kegg:R04957"	"RXN-9523"	"MNX"
"MNXR109250"	332	"2 `H(+)` + 1 `(2E)-Octenoyl-[acp]` + 1 `NADPH` = 1 `NADP(+)` + 1 `octanoyl-[acyl-carrier protein]`"	"1.3.1.10;1.3.1.104;1.3.1.39;2.3.1.85;2.3.1.86"	"kegg:R04959"	"RXN-9526"	"MNX"
"MNXR109251"	332	"1 `CO2` + 1 `3-Oxodecanoyl-[acp]` + 1 `holo-[acyl-carrier protein]` = 1 `H(+)` + 1 `carboxyacetyl-[acyl-carrier protein]` + 1 `octanoyl-[acyl-carrier protein]`"	"2.3.1.-;2.3.1.179;2.3.1.180;2.3.1.41;2.3.1.85;2.3.1.86"	"kegg:R04960"	"RXN-9527"	"MNX"
"MNXR109254"	332	"1 `CO2` + 1 `3-Oxododecanoyl-[acp]` + 1 `holo-[acyl-carrier protein]` = 1 `H(+)` + 1 `decanoyl-[acyl-carrier protein]` + 1 `carboxyacetyl-[acyl-carrier protein]`"	"2.3.1.-;2.3.1.179;2.3.1.180;2.3.1.41;2.3.1.85;2.3.1.86"	"kegg:R04963"	"RXN-9531"	"MNX"
"MNXR109256"	332	"1 `H(+)` + 1 `trans-Tetradec-2-enoyl-[acp]` + 1 `NADPH` = 1 `NADP(+)` + 1 `myristoyl-[acyl-carrier protein]`"	"1.3.1.10;1.3.1.104;1.3.1.39;2.3.1.85;2.3.1.86"	"kegg:R04967"	"RXN-9538"	"MNX"
"MNXR109257"	332	"1 `CO2` + 1 `3-oxopalmitoyl-[acyl-carrier protein]` + 1 `holo-[acyl-carrier protein]` = 1 `H(+)` + 1 `carboxyacetyl-[acyl-carrier protein]` + 1 `myristoyl-[acyl-carrier protein]`"	"2.3.1.-;2.3.1.179;2.3.1.180;2.3.1.41;2.3.1.85;2.3.1.86"	"kegg:R04968"	"RXN-9539"	"MNX"
"MNXR109259"	332	"1 `H(+)` + 1 `trans-Hexadec-2-enoyl-[acp]` + 1 `NADPH` = 1 `NADP(+)` + 1 `palmitoyl-[acyl-carrier protein]`"	"1.3.1.10;1.3.1.104;1.3.1.39;2.3.1.85;2.3.1.86"	"kegg:R04970"	"RXN-9542"	"MNX"
"MNXR105141"	331	"4 `CO2` + 1 `coproporphyrinogen I` = 4 `H(+)` + 1 `uroporphyrinogen I`"	"4.1.1.37"	"kegg:R04972"	"RXN-10642"	"MNX"
"MNXR102170"	312	"1 `S-adenosyl-L-methionine` + 1 `3-(all-trans-octaprenyl)benzene-1,2-diol` = 1 `H(+)` + 1 `2-methoxy-6-(all-trans-octaprenyl)phenol` + 1 `S-adenosyl-L-homocysteine`"	"2.1.1.222"	"kegg:R04988"	"2-OCTAPRENYL-6-OHPHENOL-METHY-RXN"	"MNX"
"MNXR96231"	229	"1 `H2O` + 1 `cis-beta-D-glucosyl-2-hydroxycinnamate` = 1 `cis-2-coumarate` + 1 `D-glucose`"	"3.2.1.21"	"kegg:R04998"	"RXN-8036"	"MNX"
"MNXR101805"	332	"1 `4-acetamidobutanal` + 1 `H2O` + 1 `NAD(+)` = 2 `H(+)` + 1 `NADH` + 1 `4-acetamidobutanoate`"	"1.2.1.3"	"kegg:R05050"	"RXN-37"	"MNX"
"MNXR95015"	332	"2 `H(+)` + 1 `NADH` + 1 `erythro-4-hydroxy-L-glutamate` = 1 `H2O` + 1 `L-4-hydroxyglutamate semialdehyde` + 1 `NAD(+)`"	"1.2.1;1.2.1.88"	"kegg:R05051"	"RXN-14472"	"MNX"
"MNXR100635"	321	"1 `H(+)` + 1 `(S)-3-hydroxy-2-methylpropanoate` + 1 `CoA` = 1 `H2O` + 1 `(3S)-hydroxybutanoyl-CoA`"	"3.1.2.4"	"kegg:R05064"	"3-HYDROXYISOBUTYRYL-COA-HYDROLASE-RXN"	"MNX"
"MNXR100663"	141	"1 `(S)-3-hydroxy-2-methylpropanoate` + 1 `NAD(+)` = 1 `H(+)` + 1 `NADH` + 1 `(S)-methylmalonate semialdehyde`"	"1.1.1.31;1.1.1.35"	"kegg:R05066"	"3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN"	"MNX"
"MNXR100903"	330	"1 `(S)-2-hydroxy-2-ethyl-3-oxobutanoate` = 1 `(R)-3-hydroxy-3-methyl-2-oxopentanoate`"	"1.1.1.86;5.4.99.3"	"kegg:R05069"	"RXN-14106"	"MNX"
"MNXR97359"	331	"1 `(2R,3R)-2,3-dihydroxy-3-methylpentanoate` = 1 `H2O` + 1 `(S)-3-methyl-2-oxopentanoate`"	"4.2.1.9"	"kegg:R05070"	"DIHYDROXYMETVALDEHYDRAT-RXN"	"MNX"
"MNXR100906"	330	"1 `(2S)-2-acetolactate` = 1 `3-hydroxy-3-methyl-2-oxobutanoate`"	"1.1.1.86;5.4.99.3"	"kegg:R05071"	"2-ACETOLACTATE-MUTASE-RXN"	"MNX"
"MNXR102169"	328	"1 `(R)-3-hydroxy-2-oxo-4-phosphonooxybutanoate` + 1 `L-glutamate` = 1 `2-oxoglutarate` + 1 `4-(phosphonooxy)-L-threonine`"	"2.6.1.52"	"kegg:R05085"	"PSERTRANSAMPYR-RXN"	"MNX"
"MNXR109392"	164	"1 `H(+)` + 1 `1D-myo-inositol hexakisphosphate` + 1 `ADP` = 1 `ATP` + 1 `1D-myo-inositol 1,3,4,5,6-pentakisphosphate`"	"2.7.1.158"	"kegg:R05202"	"RXN-7163"	"MNX"
"MNXR109457"	332	"1 `chloroacetaldehyde` + 1 `H2O` + 1 `NAD(+)` = 2 `H(+)` + 1 `NADH` + 1 `chloroacetate`"	"1.2.1.3;1.2.1.4"	"kegg:R05286"	"ALDXANAU-RXN"	"MNX"
"MNXR109463"	72	"2 `H(+)` + 1 `3-methyl-cis,cis-muconic acid` = 1 `O2` + 1 `4-methylcatechol`"	"1.13.11.1"	"kegg:R05299"	"RXN-10080"	"MNX"
"MNXR104730"	286	"1 `H(+)` + 1 `sulfite` + 1 `CO2` + 1 `aminoacetaldehyde` + 1 `succinate` = 1 `2-oxoglutarate` + 1 `taurine` + 1 `O2`"	"1.14.11.17"	"kegg:R05320"	"RXN0-299"	"MNX"
"MNXR109491"	332	"1 `a triacylglycerol` + 1 `monoacylglycerol phosphate` = 1 `a 1,2-diacyl-sn-glycerol` + 1 `Phospholipid`"	"2.3.1.158"	"kegg:R05333"	"2.3.1.158-RXN"	"MNX"
"MNXR109628"	230	"1 `H(+)` + 1 `NADH` + 1 `O2` + 1 `phenylacetate` = 1 `H2O` + 1 `(2-hydroxyphenyl)acetate` + 1 `NAD(+)`"	"1.14.13.-"	"kegg:R05487"	"RXN-12489"	"MNX"
"MNXR95816"	305	"1 `acrylate` + 1 `NH4(+)` = 1 `H2O` + 1 `acrylamide`"	"3.5.1.4"	"kegg:R05551"	"R311-RXN"	"MNX"
"MNXR100569"	332	"1 `all-trans-hexaprenyl diphosphate` + 1 `4-hydroxybenzoate` = 1 `diphosphate` + 1 `4-hydroxy-3-all-trans-hexaprenylbenzoate`"	"2.5.1.39"	"kegg:R05616"	"RXN-9003"	"MNX"
"MNXR109728"	332	"1 `H(+)` + 1 `4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol` + 1 `NADPH` = 1 `NADP(+)` + 1 `4,4-dimethyl-5alpha-cholesta-8,24-dien-3beta-ol`"	"1.3.1.70"	"kegg:R05639"	"RXN66-306"	"MNX"
"MNXR109729"	332	"1 `4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol` + 4 `H2O` + 1 `formate` + 3 `NADP(+)` = 2 `H(+)` + 3 `O2` + 1 `lanosterol` + 3 `NADPH`"	"1.14.13.70"	"kegg:R05640"	"RXN3O-130"	"MNX"
"MNXR96407"	330	"1 `H(+)` + 1 `ergosta-5,7,22,24(28)-tetraen-3beta-ol` + 1 `NADPH` = 1 `NADP(+)` + 1 `ergosterol`"	"1.3.1.71"	"kegg:R05641"	"1.3.1.71-RXN"	"MNX"
"MNXR102134"	330	"2 `H(+)` + 1 `obtusifoliol` + 3 `O2` + 3 `NADPH` = 4 `H2O` + 1 `4alpha-methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol` + 1 `formate` + 3 `NADP(+)`"	"1.14.13.70"	"kegg:R05731"	"1.14.13.70-RXN"	"MNX"
"MNXR109846"	332	"1 `ATP` + 1 `1D-myo-inositol hexakisphosphate` = 1 `1-diphospho-myo-inositol 2,3,4,5,6-pentakisphosphate` + 1 `ADP`"	"2.7.4.24"	"kegg:R05799"	"RXN-10972"	"MNX"
"MNXR102711"	332	"1 `a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol 3-phosphate)` + 1 `ATP` = 1 `H(+)` + 1 `a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,5-bisphosphate)` + 1 `ADP`"	"2.7.1.150"	"kegg:R05802"	"2.7.1.150-RXN"	"MNX"
"MNXR106786"	332	"1 `dolichyl phosphate` + 1 `UDP-N-acetyl-alpha-D-glucosamine` = 1 `UMP` + 1 `N-acetyl-alpha-D-glucosaminyldiphosphodolichol`"	"2.7.8.15"	"kegg:R01007"	"2.7.8.15-RXN"	"MNX"
"MNXR104834"	328	"1 `L-allo-threonine` = 1 `glycine` + 1 `acetaldehyde`"	"4.1.2.48;4.1.2.49;4.1.2.5"	"kegg:R06171"	"LTAA-RXN"	"MNX"
"MNXR110183"	332	"2 `H(+)` + 1 `NADH` + 1 `perillate` = 1 `H2O` + 1 `perillyl aldehyde` + 1 `NAD(+)`"	"1.2.1.3"	"kegg:R06366"	"RXN-14280"	"MNX"
"MNXR104761"	144	"1 `dTDP-alpha-D-glucose` = 1 `H2O` + 1 `dTDP-4-dehydro-6-deoxy-alpha-D-glucose`"	"4.2.1.46"	"kegg:R06513"	"DTDPGLUCDEHYDRAT-RXN"	"MNX"
"MNXR110314"	324	"1 `(2E)-hexadecenal` + 1 `phosphoethanolamine` = 1 `sphing-4-enine 1-phosphate`"	"4.1.2.-;4.1.2.27;4.3.2"	"kegg:R06516"	"RXN3DJ-11230"	"MNX"
"MNXR110316"	311	"1 `H2O` + 1 `N-acylsphinganine` = 1 `sphinganine` + 1 `a fatty acid`"	"3.5.1.23"	"kegg:R06518"	"RXN-13733"	"MNX"
"MNXR110321"	332	"2 `ferricytochrome b5` + 1 `H2O` + 1 `4-hydroxysphinganine` = 2 `H(+)` + 2 `ferrocytochrome b5` + 1 `sphinganine` + 1 `O2`"	"1.14.18.5"	"kegg:R06525"	"RXN3O-1380"	"MNX"
"MNXR110322"	332	"2 `ferricytochrome b5` + 1 `H2O` + 1 `N-acyl-4-hydroxysphinganine` = 2 `H(+)` + 2 `ferrocytochrome b5` + 1 `O2` + 1 `N-acylsphinganine`"	"1.14.18.5"	"kegg:R06526"	"RXN-14250"	"MNX"
"MNXR110369"	53	"1 `diphosphate` + 1 `AMP` + 1 `5-hydroxyferuloyl-CoA` = 1 `CoA` + 1 `ATP` + 1 `5-hydroxyferulic acid`"	"6.2.1.12"	"kegg:R06583"	"RXN-1122"	"MNX"
"MNXR110497"	287	"1 `NH4(+)` + 1 `H2O2` + 1 `5-Aminopentanal` = 1 `H2O` + 1 `O2` + 1 `cadaverine`"	"1.4.3.21;1.4.3.6"	"kegg:R06740"	"RXN-11784"	"MNX"
"MNXR102680"	323	"1 `1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol 4-phosphate)` + 1 `phosphate` = 1 `H2O` + 1 `1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4-bisphosphate)`"	"3.1.3.64;3.1.3.67"	"kegg:R06875"	"RXN-10947"	"MNX"
"MNXR110666"	94	"1 `(3S)-hydroxyadipyl-CoA` = 1 `H2O` + 1 `2,3-didehydroadipoyl-CoA`"	"4.2.1.17"	"kegg:R06942"	"RXN-2425"	"MNX"
"MNXR99237"	330	"1 `S-(hydroxymethyl)glutathione` + 1 `NAD(+)` = 1 `H(+)` + 1 `NADH` + 1 `S-formylglutathionate(1-)`"	"1.1.1;1.1.1.284"	"kegg:R06983"	"RXN0-276"	"MNX"
"MNXR110836"	268	"1 `D-arabinitol` + 1 `NAD(+)` = 1 `H(+)` + 1 `NADH` + 1 `D-ribulose`"	"1.1.1.250"	"kegg:R07134"	"1.1.1.250-RXN"	"MNX"
"MNXR110837"	332	"1 `H(+)` + 1 `NADH` + 1 `3-sulfopyruvate` = 1 `(R)-3-sulfolactate` + 1 `NAD(+)`"	"1.1.1.337;1.1.1.37"	"kegg:R07136"	"R230-RXN"	"MNX"
"MNXR110898"	130	"2 `H(+)` + 1 `sulfite` + 1 `FMN` + 1 `H2O` + 1 `an aldehyde` = 1 `FMNH2` + 1 `O2` + 1 `an alkanesulfonate`"	"1.14.14.5"	"kegg:R07210"	"RXN0-280"	"MNX"
"MNXR110956"	330	"1 `diphosphate` + 1 `4-hydroxy-3-all-trans-nonaprenylbenzoate` = 1 `4-hydroxybenzoate` + 1 `all-trans-nonaprenyl diphosphate`"	"2.5.1.39"	"kegg:R07273"	"2.5.1.39-RXN"	"MNX"
"MNXR110971"	116	"1 `H(+)` + 1 `CoA` + 1 `cholate` = 1 `H2O` + 1 `choloyl-CoA`"	"3.1.2.27"	"kegg:R07296"	"3.1.2.27-RXN"	"MNX"
"MNXR101575"	307	"1 `D-glucopyranose 6-phosphate` = 1 `1D-myo-inositol 3-phosphate`"	"5.5.1.4"	"kegg:R07324"	"MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN"	"MNX"
"MNXR95228"	313	"2 `H(+)` + 1 `CO` + 1 `3-(methylthio)propanoate` + 1 `formate` = 1 `O2` + 1 `acireductone`"	"1.13.11.53"	"kegg:R07363"	"R146-RXN"	"MNX"
"MNXR95227"	313	"2 `H(+)` + 1 `4-methylthio-2-oxobutanoate` + 1 `formate` = 1 `O2` + 1 `acireductone`"	"1.13.11.54"	"kegg:R07364"	"R147-RXN"	"MNX"
"MNXR101445"	313	"1 `H2O` + 1 `2-hydroxy-5-(methylsulfanyl)-3-oxopent-1-enyl phosphate` = 1 `S-methyl-5-thio-D-ribulose 1-phosphate`"	"4.2.1.109"	"kegg:R07392"	"R145-RXN"	"MNX"
"MNXR94815"	308	"1 `H2O` + 1 `2-hydroxy-5-(methylsulfanyl)-3-oxopent-1-enyl phosphate` = 1 `acireductone` + 1 `phosphate`"	"3.1.3.77;3.1.3.87"	"kegg:R07394"	"3.1.3.77-RXN"	"MNX"
"MNXR111074"	298	"1 `H(+)` + 1 `(E)-4-coumaraldehyde` + 1 `NADPH` = 1 `(E)-4-coumaryl alcohol` + 1 `NADP(+)`"	"1.1.1.195"	"kegg:R07437"	"RXN-1102"	"MNX"
"MNXR111077"	332	"2 `H(+)` + 1 `sinapate` + 1 `NADPH` = 1 `H2O` + 1 `(E)-sinapoyl aldehyde` + 1 `NADP(+)`"	"1.2.1;1.2.1.68"	"kegg:R07442"	"RXN-8014"	"MNX"
"MNXR96958"	331	"1 `cycloartenol` + 1 `S-adenosyl-L-methionine` = 1 `H(+)` + 1 `S-adenosyl-L-homocysteine` + 1 `24-Methylenecycloartanol`"	"2.1.1.142;2.1.1.41"	"kegg:R07481"	"RXN-4021"	"MNX"
"MNXR101468"	330	"1 `H(+)` + 1 `4alpha-methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol` + 1 `NADPH` = 1 `NADP(+)` + 1 `4alpha-Methylfecosterol`"	"1.3.1.70"	"kegg:R07483"	"RXN-4144"	"MNX"
"MNXR96432"	331	"1 `24-methylene-5alpha-cholest-8-en-3beta-ol` = 1 `episterol`"	"NA"	"kegg:R07497"	"RXN3O-203"	"MNX"
"MNXR111269"	167	"1 `H2O` + 1 `beta-L-galactose 1-phosphate` = 1 `L-galactose` + 1 `phosphate`"	"3.1.3.93"	"kegg:R07674"	"RXNQT-4142"	"MNX"
"MNXR111270"	307	"1 `H(+)` + 1 `NADH` + 1 `L-galactono-1,4-lactone` = 1 `L-galactose` + 1 `NAD(+)`"	"1.1.1.122;1.1.1.316"	"kegg:R07675"	"RXN-1884"	"MNX"
"MNXR94939"	331	"1 `CoA` + 1 `CO2` + 1 `3-oxooctadecanoyl-CoA` = 1 `H(+)` + 1 `malonyl-CoA` + 1 `hexadecanoyl-CoA`"	"2.3.1.199"	"kegg:R07758"	"RXN-9543"	"MNX"
"MNXR97895"	329	"1 `H(+)` + 1 `NADPH` + 1 `(2E)-octadecenoyl-CoA` = 1 `octadecanoyl-CoA` + 1 `NADP(+)`"	"1.3.1;1.3.1.38;1.3.1.93"	"kegg:R07761"	"RXN-9546"	"MNX"
"MNXR111351"	332	"1 `3-Oxostearoyl-[acp]` + 1 `CO2` + 1 `holo-[acyl-carrier protein]` = 1 `H(+)` + 1 `carboxyacetyl-[acyl-carrier protein]` + 1 `palmitoyl-[acyl-carrier protein]`"	"2.3.1.-;2.3.1.179;2.3.1.199;2.3.1.41;2.3.1.86"	"kegg:R07762"	"RXN3O-1803"	"MNX"
"MNXR101081"	318	"1 `diphosphate` + 1 `(R)-lipoyl-AMP` = 1 `H(+)` + 1 `(R)-lipoate` + 1 `ATP`"	"2.7.7.63;6.3.1.20"	"kegg:R07770"	"RXN-8654"	"MNX"
"MNXR111520"	322	"1 `CoA` + 1 `3-oxo-(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA` = 1 `acetyl-CoA` + 1 `(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA`"	"2.3.1.16;2.8.3.8"	"kegg:R07937"	"RXN-16137"	"MNX"
"MNXR111536"	322	"1 `CoA` + 1 `3-oxo-(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA` = 1 `acetyl-CoA` + 1 `(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA`"	"2.3.1.16"	"kegg:R07953"	"RXN-17116"	"MNX"
"MNXR111560"	78	"1 `H2O2` + 1 `1,7-dimethyluric acid` = 1 `H2O` + 1 `O2` + 1 `1,7-dimethylxanthine`"	"1.17.3.2"	"kegg:R07977"	"RXN-11520"	"MNX"
"MNXR111561"	78	"1 `H2O2` + 1 `3,7-dimethyluric acid` = 1 `H2O` + 1 `O2` + 1 `theobromine`"	"1.17.3.2"	"kegg:R07978"	"RXN-11519"	"MNX"
"MNXR111562"	78	"1 `H2O2` + 1 `7-Methyluric acid` = 1 `H2O` + 1 `O2` + 1 `7-methylxanthine`"	"1.17.3.2"	"kegg:R07979"	"RXN-11521"	"MNX"
