rxns	rxnNames	formulas	flux	grRules	subSystems
r_3801_REV	phosphatidate (1-16:0, 2-18:1) transport, ER membrane-Golgi membrane (reversible)	phosphatidate (1-16:0, 2-18:1)[gm] => phosphatidate (1-16:0, 2-18:1)[erm]	0		
r_3802_REV	phosphatidate (1-16:1, 2-18:1) transport, ER membrane-Golgi membrane (reversible)	phosphatidate (1-16:1, 2-18:1)[gm] => phosphatidate (1-16:1, 2-18:1)[erm]	0		
r_3803_REV	phosphatidate (1-18:0, 2-18:1) transport, ER membrane-Golgi membrane (reversible)	phosphatidate (1-18:0, 2-18:1)[gm] => phosphatidate (1-18:0, 2-18:1)[erm]	0		
r_3804_REV	phosphatidate (1-18:1, 2-18:1) transport, ER membrane-Golgi membrane (reversible)	phosphatidate (1-18:1, 2-18:1)[gm] => phosphatidate (1-18:1, 2-18:1)[erm]	0		
r_3805_REV	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1) transport, ER membrane-Golgi membrane (reversible)	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[gm] => 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[erm]	0		
r_3806_REV	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1) transport, ER membrane-Golgi membrane (reversible)	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[gm] => 1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[erm]	0		
r_3807_REV	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1) transport, ER membrane-Golgi membrane (reversible)	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[gm] => 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[erm]	0		
r_3808_REV	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1) transport, ER membrane-Golgi membrane (reversible)	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[gm] => 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[erm]	0		
r_3809_REV	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1) transport, ER membrane-Golgi membrane (reversible)	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[gm] => 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[erm]	0		
r_3810_REV	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1) transport, ER membrane-Golgi membrane (reversible)	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[gm] => 1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[erm]	0		
r_3811_REV	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1) transport, ER membrane-Golgi membrane (reversible)	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[gm] => 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[erm]	0		
r_3812_REV	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1) transport, ER membrane-Golgi membrane (reversible)	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[gm] => 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[erm]	0		
r_3821_REV	phosphatidylethanolamine (1-16:0, 2-16:1) transport, Golgi membrane-ER membrane (reversible)	phosphatidylethanolamine (1-16:0, 2-16:1)[erm] => phosphatidylethanolamine (1-16:0, 2-16:1)[gm]	0	YAL026C	
r_3822_REV	phosphatidylethanolamine (1-16:1, 2-16:1) transport, Golgi membrane-ER membrane (reversible)	phosphatidylethanolamine (1-16:1, 2-16:1)[erm] => phosphatidylethanolamine (1-16:1, 2-16:1)[gm]	0	YAL026C	
r_3823_REV	phosphatidylethanolamine (1-18:0, 2-16:1) transport, Golgi membrane-ER membrane (reversible)	phosphatidylethanolamine (1-18:0, 2-16:1)[erm] => phosphatidylethanolamine (1-18:0, 2-16:1)[gm]	0	YAL026C	
r_3824_REV	phosphatidylethanolamine (1-18:1, 2-16:1) transport, Golgi membrane-ER membrane (reversible)	phosphatidylethanolamine (1-18:1, 2-16:1)[erm] => phosphatidylethanolamine (1-18:1, 2-16:1)[gm]	0	YAL026C	
r_3825_REV	phosphatidylethanolamine (1-16:0, 2-18:1) transport, Golgi membrane-ER membrane (reversible)	phosphatidylethanolamine (1-16:0, 2-18:1)[erm] => phosphatidylethanolamine (1-16:0, 2-18:1)[gm]	0	YAL026C	
r_3826_REV	phosphatidylethanolamine (1-16:1, 2-18:1) transport, Golgi membrane-ER membrane (reversible)	phosphatidylethanolamine (1-16:1, 2-18:1)[erm] => phosphatidylethanolamine (1-16:1, 2-18:1)[gm]	0	YAL026C	
r_3827_REV	phosphatidylethanolamine (1-18:0, 2-18:1) transport, Golgi membrane-ER membrane (reversible)	phosphatidylethanolamine (1-18:0, 2-18:1)[erm] => phosphatidylethanolamine (1-18:0, 2-18:1)[gm]	0	YAL026C	
r_3828_REV	phosphatidylethanolamine (1-18:1, 2-18:1) transport, Golgi membrane-ER membrane (reversible)	phosphatidylethanolamine (1-18:1, 2-18:1)[erm] => phosphatidylethanolamine (1-18:1, 2-18:1)[gm]	0	YAL026C	
r_3829_REV	phosphatidate (1-16:0, 2-16:1) transport, ER membrane-vacuolar membrane (reversible)	phosphatidate (1-16:0, 2-16:1)[vm] => phosphatidate (1-16:0, 2-16:1)[erm]	0		
r_3830_REV	phosphatidate (1-16:1, 2-16:1) transport, ER membrane-vacuolar membrane (reversible)	phosphatidate (1-16:1, 2-16:1)[vm] => phosphatidate (1-16:1, 2-16:1)[erm]	0		
r_3831_REV	phosphatidate (1-18:0, 2-16:1) transport, ER membrane-vacuolar membrane (reversible)	phosphatidate (1-18:0, 2-16:1)[vm] => phosphatidate (1-18:0, 2-16:1)[erm]	0		
r_3832_REV	phosphatidate (1-18:1, 2-16:1) transport, ER membrane-vacuolar membrane (reversible)	phosphatidate (1-18:1, 2-16:1)[vm] => phosphatidate (1-18:1, 2-16:1)[erm]	0		
r_3833_REV	phosphatidate (1-16:0, 2-18:1) transport, ER membrane-vacuolar membrane (reversible)	phosphatidate (1-16:0, 2-18:1)[vm] => phosphatidate (1-16:0, 2-18:1)[erm]	0		
r_3834_REV	phosphatidate (1-16:1, 2-18:1) transport, ER membrane-vacuolar membrane (reversible)	phosphatidate (1-16:1, 2-18:1)[vm] => phosphatidate (1-16:1, 2-18:1)[erm]	0		
r_3835_REV	phosphatidate (1-18:0, 2-18:1) transport, ER membrane-vacuolar membrane (reversible)	phosphatidate (1-18:0, 2-18:1)[vm] => phosphatidate (1-18:0, 2-18:1)[erm]	0		
r_3836_REV	phosphatidate (1-18:1, 2-18:1) transport, ER membrane-vacuolar membrane (reversible)	phosphatidate (1-18:1, 2-18:1)[vm] => phosphatidate (1-18:1, 2-18:1)[erm]	0		
r_3837_REV	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1) transport, ER membrane-vacuolar membrane (reversible)	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[vm] => 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[erm]	0		
r_3838_REV	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1) transport, ER membrane-vacuolar membrane (reversible)	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[vm] => 1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[erm]	0		
r_3839_REV	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1) transport, ER membrane-vacuolar membrane (reversible)	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[vm] => 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[erm]	0		
r_3840_REV	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1) transport, ER membrane-vacuolar membrane (reversible)	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[vm] => 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[erm]	0		
r_3841_REV	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1) transport, ER membrane-vacuolar membrane (reversible)	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[vm] => 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[erm]	0		
r_3842_REV	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1) transport, ER membrane-vacuolar membrane (reversible)	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[vm] => 1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[erm]	0		
r_3843_REV	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1) transport, ER membrane-vacuolar membrane (reversible)	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[vm] => 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[erm]	0		
r_3844_REV	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1) transport, ER membrane-vacuolar membrane (reversible)	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[vm] => 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[erm]	0		
r_3845_REV	phosphatidyl-L-serine (1-16:0, 2-16:1) transport, ER membrane-vacuolar membrane (reversible)	phosphatidyl-L-serine (1-16:0, 2-16:1)[vm] => phosphatidyl-L-serine (1-16:0, 2-16:1)[erm]	0		
r_3846_REV	phosphatidyl-L-serine (1-16:1, 2-16:1) transport, ER membrane-vacuolar membrane (reversible)	phosphatidyl-L-serine (1-16:1, 2-16:1)[vm] => phosphatidyl-L-serine (1-16:1, 2-16:1)[erm]	0		
r_3847_REV	phosphatidyl-L-serine (1-18:0, 2-16:1) transport, ER membrane-vacuolar membrane (reversible)	phosphatidyl-L-serine (1-18:0, 2-16:1)[vm] => phosphatidyl-L-serine (1-18:0, 2-16:1)[erm]	0		
r_3848_REV	phosphatidyl-L-serine (1-18:1, 2-16:1) transport, ER membrane-vacuolar membrane (reversible)	phosphatidyl-L-serine (1-18:1, 2-16:1)[vm] => phosphatidyl-L-serine (1-18:1, 2-16:1)[erm]	0		
r_3849_REV	phosphatidyl-L-serine (1-16:0, 2-18:1) transport, ER membrane-vacuolar membrane (reversible)	phosphatidyl-L-serine (1-16:0, 2-18:1)[vm] => phosphatidyl-L-serine (1-16:0, 2-18:1)[erm]	0		
r_3850_REV	phosphatidyl-L-serine (1-16:1, 2-18:1) transport, ER membrane-vacuolar membrane (reversible)	phosphatidyl-L-serine (1-16:1, 2-18:1)[vm] => phosphatidyl-L-serine (1-16:1, 2-18:1)[erm]	0		
r_3851_REV	phosphatidyl-L-serine (1-18:0, 2-18:1) transport, ER membrane-vacuolar membrane (reversible)	phosphatidyl-L-serine (1-18:0, 2-18:1)[vm] => phosphatidyl-L-serine (1-18:0, 2-18:1)[erm]	0		
r_3852_REV	phosphatidyl-L-serine (1-18:1, 2-18:1) transport, ER membrane-vacuolar membrane (reversible)	phosphatidyl-L-serine (1-18:1, 2-18:1)[vm] => phosphatidyl-L-serine (1-18:1, 2-18:1)[erm]	0		
r_3853_REV	phosphatidylethanolamine (1-16:0, 2-16:1) transport, vacuolar membrane-ER membrane (reversible)	phosphatidylethanolamine (1-16:0, 2-16:1)[erm] => phosphatidylethanolamine (1-16:0, 2-16:1)[vm]	0		
r_3854_REV	phosphatidylethanolamine (1-16:1, 2-16:1) transport, vacuolar membrane-ER membrane (reversible)	phosphatidylethanolamine (1-16:1, 2-16:1)[erm] => phosphatidylethanolamine (1-16:1, 2-16:1)[vm]	0		
r_3855_REV	phosphatidylethanolamine (1-18:0, 2-16:1) transport, vacuolar membrane-ER membrane (reversible)	phosphatidylethanolamine (1-18:0, 2-16:1)[erm] => phosphatidylethanolamine (1-18:0, 2-16:1)[vm]	0		
r_3856_REV	phosphatidylethanolamine (1-18:1, 2-16:1) transport, vacuolar membrane-ER membrane (reversible)	phosphatidylethanolamine (1-18:1, 2-16:1)[erm] => phosphatidylethanolamine (1-18:1, 2-16:1)[vm]	0		
r_3857_REV	phosphatidylethanolamine (1-16:0, 2-18:1) transport, vacuolar membrane-ER membrane (reversible)	phosphatidylethanolamine (1-16:0, 2-18:1)[erm] => phosphatidylethanolamine (1-16:0, 2-18:1)[vm]	0		
r_3858_REV	phosphatidylethanolamine (1-16:1, 2-18:1) transport, vacuolar membrane-ER membrane (reversible)	phosphatidylethanolamine (1-16:1, 2-18:1)[erm] => phosphatidylethanolamine (1-16:1, 2-18:1)[vm]	0		
r_3859_REV	phosphatidylethanolamine (1-18:0, 2-18:1) transport, vacuolar membrane-ER membrane (reversible)	phosphatidylethanolamine (1-18:0, 2-18:1)[erm] => phosphatidylethanolamine (1-18:0, 2-18:1)[vm]	0		
r_3860_REV	phosphatidylethanolamine (1-18:1, 2-18:1) transport, vacuolar membrane-ER membrane (reversible)	phosphatidylethanolamine (1-18:1, 2-18:1)[erm] => phosphatidylethanolamine (1-18:1, 2-18:1)[vm]	0		
r_3861_REV	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1) transport, vacuolar membrane-ER membrane (reversible)	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1)[erm] => 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1)[vm]	0		
r_3862_REV	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1) transport, vacuolar membrane-ER membrane (reversible)	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1)[erm] => 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1)[vm]	0		
r_3863_REV	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1) transport, vacuolar membrane-ER membrane (reversible)	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1)[erm] => 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1)[vm]	0		
r_3864_REV	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1) transport, vacuolar membrane-ER membrane (reversible)	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)[erm] => 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)[vm]	0		
r_3865_REV	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1) transport, vacuolar membrane-ER membrane (reversible)	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)[erm] => 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)[vm]	0		
r_3866_REV	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1) transport, vacuolar membrane-ER membrane (reversible)	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)[erm] => 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)[vm]	0		
r_3867_REV	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1) transport, vacuolar membrane-ER membrane (reversible)	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)[erm] => 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)[vm]	0		
r_3868_REV	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1) transport, vacuolar membrane-ER membrane (reversible)	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1)[erm] => 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1)[vm]	0		
r_3869_REV	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1) transport, ER membrane-cell envelope (reversible)	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[ce] => 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[erm]	0		
r_3870_REV	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1) transport, ER membrane-cell envelope (reversible)	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[ce] => 1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[erm]	0		
r_3871_REV	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1) transport, ER membrane-cell envelope (reversible)	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[ce] => 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[erm]	0		
r_3872_REV	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1) transport, ER membrane-cell envelope (reversible)	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[ce] => 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[erm]	0		
r_3873_REV	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1) transport, ER membrane-cell envelope (reversible)	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[ce] => 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[erm]	0		
r_3874_REV	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1) transport, ER membrane-cell envelope (reversible)	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[ce] => 1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[erm]	0		
r_3875_REV	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1) transport, ER membrane-cell envelope (reversible)	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[ce] => 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[erm]	0		
r_3876_REV	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1) transport, ER membrane-cell envelope (reversible)	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[ce] => 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[erm]	0		
r_3877_REV	phosphatidylcholine (1-16:0, 2-16:1) transport, ER membrane-cell envelope (reversible)	phosphatidylcholine (1-16:0, 2-16:1)[ce] => phosphatidylcholine (1-16:0, 2-16:1)[erm]	0		
r_3878_REV	phosphatidylcholine (1-16:1, 2-16:1) transport, ER membrane-cell envelope (reversible)	phosphatidylcholine (1-16:1, 2-16:1)[ce] => phosphatidylcholine (1-16:1, 2-16:1)[erm]	0		
r_3879_REV	phosphatidylcholine (1-18:0, 2-16:1) transport, ER membrane-cell envelope (reversible)	phosphatidylcholine (1-18:0, 2-16:1)[ce] => phosphatidylcholine (1-18:0, 2-16:1)[erm]	0		
r_3880_REV	phosphatidylcholine (1-18:1, 2-16:1) transport, ER membrane-cell envelope (reversible)	phosphatidylcholine (1-18:1, 2-16:1)[ce] => phosphatidylcholine (1-18:1, 2-16:1)[erm]	0		
r_3881_REV	phosphatidylcholine (1-16:0, 2-18:1) transport, ER membrane-cell envelope (reversible)	phosphatidylcholine (1-16:0, 2-18:1)[ce] => phosphatidylcholine (1-16:0, 2-18:1)[erm]	0		
r_3882_REV	phosphatidylcholine (1-16:1, 2-18:1) transport, ER membrane-cell envelope (reversible)	phosphatidylcholine (1-16:1, 2-18:1)[ce] => phosphatidylcholine (1-16:1, 2-18:1)[erm]	0		
r_3883_REV	phosphatidylcholine (1-18:0, 2-18:1) transport, ER membrane-cell envelope (reversible)	phosphatidylcholine (1-18:0, 2-18:1)[ce] => phosphatidylcholine (1-18:0, 2-18:1)[erm]	0		
r_3884_REV	phosphatidylcholine (1-18:1, 2-18:1) transport, ER membrane-cell envelope (reversible)	phosphatidylcholine (1-18:1, 2-18:1)[ce] => phosphatidylcholine (1-18:1, 2-18:1)[erm]	0		
r_3885_REV	phosphatidylethanolamine (1-16:0, 2-16:1) transport, ER membrane-cell envelope (reversible)	phosphatidylethanolamine (1-16:0, 2-16:1)[ce] => phosphatidylethanolamine (1-16:0, 2-16:1)[erm]	0	YAL026C	
r_3886_REV	phosphatidylethanolamine (1-16:1, 2-16:1) transport, ER membrane-cell envelope (reversible)	phosphatidylethanolamine (1-16:1, 2-16:1)[ce] => phosphatidylethanolamine (1-16:1, 2-16:1)[erm]	0	YAL026C	
r_3887_REV	phosphatidylethanolamine (1-18:0, 2-16:1) transport, ER membrane-cell envelope (reversible)	phosphatidylethanolamine (1-18:0, 2-16:1)[ce] => phosphatidylethanolamine (1-18:0, 2-16:1)[erm]	0	YAL026C	
r_3888_REV	phosphatidylethanolamine (1-18:1, 2-16:1) transport, ER membrane-cell envelope (reversible)	phosphatidylethanolamine (1-18:1, 2-16:1)[ce] => phosphatidylethanolamine (1-18:1, 2-16:1)[erm]	0	YAL026C	
r_3889_REV	phosphatidylethanolamine (1-16:0, 2-18:1) transport, ER membrane-cell envelope (reversible)	phosphatidylethanolamine (1-16:0, 2-18:1)[ce] => phosphatidylethanolamine (1-16:0, 2-18:1)[erm]	0	YAL026C	
r_3890_REV	phosphatidylethanolamine (1-16:1, 2-18:1) transport, ER membrane-cell envelope (reversible)	phosphatidylethanolamine (1-16:1, 2-18:1)[ce] => phosphatidylethanolamine (1-16:1, 2-18:1)[erm]	0	YAL026C	
r_3891_REV	phosphatidylethanolamine (1-18:0, 2-18:1) transport, ER membrane-cell envelope (reversible)	phosphatidylethanolamine (1-18:0, 2-18:1)[ce] => phosphatidylethanolamine (1-18:0, 2-18:1)[erm]	0	YAL026C	
r_3892_REV	phosphatidylethanolamine (1-18:1, 2-18:1) transport, ER membrane-cell envelope (reversible)	phosphatidylethanolamine (1-18:1, 2-18:1)[ce] => phosphatidylethanolamine (1-18:1, 2-18:1)[erm]	0	YAL026C	
r_3901_REV	lignoceric acid transport, cell envelope-ER membrane (reversible)	lignoceric acid[erm] => lignoceric acid[ce]	0		
r_3902_REV	cerotic acid transport, cell envelope-ER membrane (reversible)	cerotic acid[erm] => cerotic acid[ce]	0		
r_3903_REV	phosphatidate (1-16:0, 2-16:1) transport, cell envelope-ER membrane (reversible)	phosphatidate (1-16:0, 2-16:1)[erm] => phosphatidate (1-16:0, 2-16:1)[ce]	0		
r_3904_REV	phosphatidate (1-16:1, 2-16:1) transport, cell envelope-ER membrane (reversible)	phosphatidate (1-16:1, 2-16:1)[erm] => phosphatidate (1-16:1, 2-16:1)[ce]	0		
r_3905_REV	phosphatidate (1-18:0, 2-16:1) transport, cell envelope-ER membrane (reversible)	phosphatidate (1-18:0, 2-16:1)[erm] => phosphatidate (1-18:0, 2-16:1)[ce]	0		
r_3906_REV	phosphatidate (1-18:1, 2-16:1) transport, cell envelope-ER membrane (reversible)	phosphatidate (1-18:1, 2-16:1)[erm] => phosphatidate (1-18:1, 2-16:1)[ce]	0		
r_3907_REV	phosphatidate (1-16:0, 2-18:1) transport, cell envelope-ER membrane (reversible)	phosphatidate (1-16:0, 2-18:1)[erm] => phosphatidate (1-16:0, 2-18:1)[ce]	0		
r_3908_REV	phosphatidate (1-16:1, 2-18:1) transport, cell envelope-ER membrane (reversible)	phosphatidate (1-16:1, 2-18:1)[erm] => phosphatidate (1-16:1, 2-18:1)[ce]	0		
r_3909_REV	phosphatidate (1-18:0, 2-18:1) transport, cell envelope-ER membrane (reversible)	phosphatidate (1-18:0, 2-18:1)[erm] => phosphatidate (1-18:0, 2-18:1)[ce]	0		
r_3910_REV	phosphatidate (1-18:1, 2-18:1) transport, cell envelope-ER membrane (reversible)	phosphatidate (1-18:1, 2-18:1)[erm] => phosphatidate (1-18:1, 2-18:1)[ce]	0		
r_3911_REV	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1) transport, cell envelope-ER membrane (reversible)	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)[erm] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)[ce]	0		
r_3912_REV	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1) transport, cell envelope-ER membrane (reversible)	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)[erm] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)[ce]	0		
r_3913_REV	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1) transport, cell envelope-ER membrane (reversible)	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)[erm] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)[ce]	0		
r_3914_REV	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1) transport, cell envelope-ER membrane (reversible)	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)[erm] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)[ce]	0		
r_3915_REV	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1) transport, cell envelope-ER membrane (reversible)	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[erm] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[ce]	0		
r_3916_REV	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1) transport, cell envelope-ER membrane (reversible)	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)[erm] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)[ce]	0		
r_3917_REV	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1) transport, cell envelope-ER membrane (reversible)	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[erm] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[ce]	0		
r_3918_REV	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1) transport, cell envelope-ER membrane (reversible)	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)[erm] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)[ce]	0		
r_3919_REV	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1) transport, cell envelope-ER membrane (reversible)	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1)[erm] => 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1)[ce]	0		
